  Frame         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      557        1.026        4.437            1      329.259       22.847      216.483
      558        1.107        4.541            1      332.104       14.545      218.946
      559        0.949        4.411            1      327.784       20.580      215.366
      560        1.240        4.558            1      328.123       20.160      205.712
      561        1.163        4.554            1      330.841       22.106      215.329
      562        1.206        4.483            1      325.345       19.647      208.487
      563        1.076        4.459            1      327.476       18.638      211.017
      564        1.082        4.440            1      329.962        6.664      213.310
      565        1.199        4.559            1      328.460       17.849      209.897
      566        1.097        4.453            1      328.215       18.392      214.073
      567        1.105        4.463            1      327.189       17.538      211.197
      568        1.057        4.385            1      325.981       20.617      215.562
      569        1.003        4.439            1      329.286       17.519      214.366
      570        1.051        4.444            1      328.925       11.391      218.449
      571        1.098        4.495            1      326.052       15.976      212.072
      572        1.062        4.479            1      330.431       21.366      218.381
      573        1.163        4.491            1      327.901       23.046      210.179
      574        1.220        4.480            1      329.142       16.591      214.156
      575        1.162        4.491            1      325.544       14.153      207.893
      576        1.024        4.415            1      327.734        8.366      214.112
      577        1.060        4.460            1      327.800       16.280      215.525
      578        1.139        4.605            1      325.906       17.903      212.776
      579        1.017        4.462            1      327.898       19.626      218.920
      580        1.073        4.428            1      327.497       17.692      220.373
      581        0.993        4.366            1      325.745       20.722      221.969
      582        1.166        4.559            1      326.135       13.937      216.233
      583        0.911        4.324            1      326.481       12.024      217.689
      584        0.929        4.355            1      325.904       12.616      218.273
      585        0.970        4.375            1      325.804       14.660      217.049
      586        0.930        4.398            1      326.609       13.769      216.770
      587        0.981        4.448            1      330.820       10.961      216.916
      588        1.205        4.509            1      328.162       18.431      212.144
      589        1.104        4.484            1      327.853       11.155      211.272
      590        1.035        4.479            1      329.657       19.686      211.946
      591        0.994        4.396            1      328.367       15.364      216.595
      592        1.040        4.422            1      327.138       15.167      213.511
      593        1.153        4.496            1      327.744       13.757      208.670
      594        1.071        4.480            1      329.027       12.628      208.216
      595        1.218        4.524            1      327.040       18.447      219.848
      596        1.066        4.425            1      328.605        9.535      209.412
      597        1.061        4.437            1      326.679       12.257      215.688
      598        1.070        4.479            1      329.649       19.879      214.334
      599        1.012        4.435            1      327.736       18.312      216.739
      600        1.099        4.503            1      327.160       23.787      208.494
      601        1.030        4.439            1      326.172       17.091      211.166
      602        1.058        4.464            1      328.987       17.957      214.597
      603        1.048        4.440            1      327.741       16.581      213.454
      604        1.024        4.471            1      326.851       13.902      212.701
      605        1.018        4.463            1      326.490       15.278      215.170
      606        1.006        4.411            1      327.670       17.344      215.221
      607        1.026        4.425            1      327.014       21.341      212.065
      608        1.002        4.381            1      329.651       15.737      216.191
      609        1.047        4.465            1      329.041       13.130      218.234
      610        0.977        4.427            1      327.772       12.436      212.482
      611        1.150        4.544            1      326.784        7.219      212.337
      612        1.114        4.415            1      326.174       11.485      209.126
      613        1.258        4.597            1      329.128        7.943      208.990
      614        1.153        4.505            1      326.637        8.766      209.883
      615        1.204        4.550            1      326.808       18.411      210.217
      616        1.063        4.372            1      327.079       19.830      214.362
      617        1.061        4.408            1      328.148       21.020      212.173
      618        1.254        4.591            1      331.002       16.483      213.128
      619        1.199        4.569            1      330.481       17.469      216.344
      620        1.035        4.399            1      326.492       13.377      222.308
      621        1.016        4.425            1      327.875       13.891      210.983
      622        1.098        4.492            1      327.911       11.050      207.424
      623        1.213        4.581            1      328.451       10.647      211.548
      624        1.006        4.413            1      329.236        9.293      217.643
      625        1.054        4.476            1      329.438       14.681      212.118
      626        1.059        4.399            1      329.143        9.837      221.216
      627        1.007        4.447            1      329.636       13.972      212.990
      628        1.061        4.430            1      328.559        7.296      207.027
      629        0.991        4.455            1      330.254       12.693      214.242
      630        1.311        4.545            1      326.672       18.141      210.926
      631        1.211        4.532            1      327.721       16.993      209.518
      632        1.114        4.474            1      325.447       12.561      209.891
      633        1.232        4.508            1      328.779       17.353      210.062
      634        1.073        4.451            1      327.599       15.557      212.695
      635        1.025        4.369            0      329.602       12.119      217.972
      636        0.937        4.446            1      329.559       16.535      209.716
      637        1.115        4.491            1      321.231       13.513      187.098
      638        1.228        4.523            1      322.387       16.612      190.839
      639        1.249        4.553            2      321.109       10.013      186.427
      640        0.940        4.424            1      324.607       17.419      208.352
      641        0.959        4.479            1      330.373       25.252      215.934
      642        0.867        4.430            1      329.469       11.732      215.278
      643        1.058        4.480            1      326.995       25.780      208.827
      644        1.216        4.499            1      323.418       14.046      206.143
      645        1.010        4.466            1      328.593       20.894      208.679
      646        1.109        4.494            1      328.107       15.392      209.778
      647        1.050        4.491            1      328.221       26.649      212.579
      648        1.179        4.482            1      327.581       17.805      206.356
      649        1.030        4.466            1      325.356       11.563      205.335
      650        1.048        4.455            1      327.682       18.810      212.883
      651        1.134        4.478            1      328.872       17.616      213.319
      652        1.231        4.475            1      325.096       23.150      205.682
      653        1.073        4.504            1      329.714       19.558      216.172
      654        1.032        4.504            1      328.899       18.157      212.931
      655        1.184        4.556            1      327.256       12.245      208.126
      656        1.029        4.478            1      331.330       15.505      212.283
      657        1.291        4.588            1      324.874       16.998      203.389
      658        1.018        4.471            1      327.668       10.998      208.165
      659        1.171        4.522            1      331.297       18.551      216.945
      660        1.096        4.502            1      331.661       14.778      211.362
      661        0.906        4.368            1      327.860       13.041      217.849
      662        0.948        4.475            1      326.851       13.299      217.809
      663        0.834        4.318            1      324.530        7.485      215.369
      664        0.930        4.431            1      328.870       14.764      210.113
      665        0.967        4.441            1      329.647        9.533      217.310
      666        0.903        4.319            1      326.751        4.773      208.867
      667        0.875        4.397            1      328.509        4.931      215.769
      668        1.290        4.441            1      329.235        8.504      221.555
      669        1.105        4.552            1      324.201       11.390      212.432
      670        1.069        4.514            1      325.185       11.625      213.082
      671        0.965        4.448            1      324.728        5.445      212.782
      672        0.955        4.492            1      324.983        2.815      212.893
      673        1.069        4.543            1      325.796        9.079      219.018
      674        0.877        4.467            1      326.245        7.914      217.206
      675        0.973        4.411            1      324.986       10.737      218.477
      676        1.017        4.405            1      329.110       17.469      217.723
      677        0.784        4.357            1      323.219        8.534      214.633
      678        1.062        4.501            1      328.582        6.765      220.779
      679        0.996        4.423            1      326.261        7.651      216.172
      680        0.954        4.363            1      323.450        5.504      220.185
      681        0.919        4.460            1      326.307       12.555      216.465
      682        0.669        4.375            1      330.158        5.784      220.379
      683        0.968        4.446            1      326.928        5.587      214.389
      684        0.982        4.558            1      327.283        9.597      212.174
      685        0.939        4.325            1      325.131        5.093      217.011
      686        0.998        4.426            1      329.077        9.621      218.855
      687        1.018        4.520            1      323.904        9.834      219.477
      688        0.835        4.476            1      327.984       18.065      222.473
      689        0.926        4.432            1      325.725       10.742      213.049
      690        1.152        4.532            1      329.364       10.406      219.678
      691        1.130        4.465            1      322.653       11.001      207.419
      692        1.199        4.526            1      326.896       23.953      214.199
      693        1.108        4.458            1      325.114       18.066      206.804
      694        1.317        4.613            1      325.139       21.412      207.698
      695        1.040        4.526            1      329.182       27.227      212.675
      696        1.058        4.468            1      330.210       21.001      219.799
      697        1.053        4.458            1      326.849       16.477      210.163
      698        1.122        4.499            1      326.465        4.630      208.506
      699        1.196        4.542            1      326.930       23.441      213.109
      700        1.109        4.458            1      326.444       19.820      208.896
      701        0.935        4.332            1      325.768       13.108      212.088
      702        1.142        4.583            1      329.040       18.391      206.663
      703        1.109        4.507            1      327.382       26.426      218.412
      704        1.048        4.457            1      326.756       20.171      207.928
      705        1.062        4.465            1      326.998       24.047      215.003
      706        1.192        4.562            1      327.357       21.021      213.456
      707        1.051        4.480            1      329.993       17.521      214.639
      708        1.017        4.493            1      329.215       21.972      217.957
      709        0.995        4.353            1      327.392       16.545      214.090
      710        1.067        4.469            1      326.113       21.456      214.783
      711        1.047        4.449            1      327.694       17.078      210.357
      712        0.999        4.403            1      327.987       26.035      217.763
      713        1.185        4.472            1      327.297       15.167      215.534
      714        1.007        4.463            1      328.350       19.765      212.374
      715        1.155        4.498            1      325.396       22.494      206.658
      716        1.031        4.442            1      325.698       24.632      205.938
      717        1.062        4.492            1      325.744       17.925      206.168
      718        1.058        4.485            1      330.367        8.666      213.719
      719        1.199        4.549            1      328.888       20.336      213.342
      720        0.932        4.487            1      327.028       22.346      215.345
      721        0.895        4.414            1      327.304       18.187      219.720
      722        1.041        4.599            1      326.900       18.231      213.321
      723        0.961        4.420            1      327.118       18.965      216.813
      724        1.041        4.557            1      325.577       14.206      214.609
      725        0.954        4.406            1      327.297       28.003      219.258
      726        1.024        4.378            1      326.403       20.753      218.129
      727        1.067        4.428            1      326.868       16.304      219.967
      728        1.072        4.440            1      328.155       15.232      224.114
      729        0.954        4.363            1      326.703        9.640      215.519
      730        1.040        4.475            1      330.186       14.191      222.101
      731        0.982        4.378            1      325.918        6.816      217.108
      732        0.988        4.364            1      325.638       10.526      218.738
      733        1.057        4.459            1      327.516       10.010      218.481
      734        0.932        4.449            1      327.271       18.063      220.850
      735        0.938        4.527            1      326.258       13.930      214.551
      736        0.970        4.367            1      324.190       10.801      216.672
      737        1.002        4.546            1      326.718       24.405      219.923
      738        0.945        4.468            1      326.831       15.407      217.889
      739        0.889        4.444            1      330.427       14.866      216.009
      740        1.139        4.546            1      327.922       15.227      210.609
      741        1.036        4.439            1      326.522       16.855      212.619
      742        1.043        4.470            1      329.104       14.132      212.741
      743        1.020        4.434            1      327.499       10.069      209.026
      744        1.156        4.479            1      329.055       11.597      218.251
      745        1.067        4.471            1      328.669       17.036      213.732
      746        1.076        4.505            1      329.434       12.321      211.515
      747        1.049        4.500            1      328.570       17.085      207.784
      748        1.166        4.567            1      328.454       14.034      211.452
      749        1.045        4.467            1      329.767       13.683      219.234
      750        0.897        4.458            1      326.381       12.732      211.865
      751        0.890        4.374            1      327.004        3.720      217.010
      752        0.858        4.313            1      325.225        5.421      215.613
      753        0.845        4.356            1      324.090       10.384      214.456
      754        0.903        4.313            1      327.769        6.000      217.474
      755        0.965        4.406            1      325.600        6.057      214.932
      756        0.871        4.384            1      329.514        7.821      218.691
      757        0.986        4.390            1      326.782       19.120      216.078
      758        1.066        4.529            1      330.872       15.543      215.303
      759        1.062        4.460            1      325.923       20.126      210.680
      760        1.074        4.447            1      328.254       20.616      219.429
      761        0.911        4.391            1      327.626       22.692      212.509
      762        0.941        4.388            1      327.859       12.907      213.838
      763        1.135        4.452            1      329.703       14.669      213.706
      764        1.103        4.449            1      327.111       11.146      213.369
      765        1.085        4.486            1      330.852       13.440      215.186
      766        1.032        4.420            1      327.905       15.526      213.938
      767        0.952        4.357            1      326.463       18.317      214.095
      768        1.173        4.582            1      328.664       19.161      213.436
      769        0.993        4.355            1      326.086       12.209      221.038
      770        1.047        4.582            1      326.558        9.823      216.280
      771        1.050        4.373            1      326.755       17.843      219.505
      772        1.022        4.470            1      328.694       19.577      220.337
      773        1.020        4.405            1      326.895        7.878      216.702
      774        1.083        4.476            1      327.546       17.700      218.126
      775        1.264        4.497            1      326.235       23.546      217.239
      776        1.279        4.550            1      328.132        4.198      220.888
      777        1.203        4.453            1      324.003        6.306      218.072
      778        1.250        4.569            1      325.747        6.021      213.139
      779        1.263        4.481            1      324.731        6.609      217.707
      780        1.185        4.456            1      323.882       10.511      217.912
      781        1.243        4.484            1      325.128       10.379      218.431
      782        1.326        4.560            1      325.422        7.079      214.657
      783        1.258        4.552            1      323.523        7.600      215.008
      784        1.215        4.545            1      328.210       16.200      218.666
      785        1.204        4.526            1      325.924        7.667      222.307
      786        1.252        4.480            1      324.948        4.214      214.983
      787        1.274        4.512            1      324.984        8.608      213.957
      788        1.204        4.453            1      325.715        3.260      220.342
      789        1.184        4.384            1      324.909        6.931      216.990
      790        0.943        4.362            1      325.740       12.565      211.769
      791        0.961        4.349            1      327.361        3.884      214.240
      792        1.169        4.444            1      326.824        5.926      220.676
      793        1.258        4.472            1      326.444        3.760      215.623
      794        1.277        4.469            1      324.821        2.020      220.434
      795        1.231        4.468            1      323.600        8.135      213.895
      796        1.086        4.411            1      326.145        2.994      214.010
      797        1.032        4.421            1      327.772        5.419      217.887
      798        1.037        4.415            1      330.040       20.625      216.724
      799        1.051        4.465            1      327.629        9.429      218.900
      800        1.017        4.432            1      328.814       15.980      219.445
      801        1.163        4.465            1      329.509        1.914      217.539
      802        1.228        4.320            1      328.219        9.398      217.479
      803        1.139        4.435            1      326.306        3.420      220.938
      804        1.181        4.391            1      326.063        7.617      217.792
      805        1.264        4.509            1      325.369        4.541      215.726
      806        1.286        4.494            1      326.687        6.935      215.796
      807        1.202        4.398            1      323.189        4.970      219.116
      808        1.293        4.445            1      325.264       11.841      218.517
      809        1.119        4.368            1      324.935        7.450      217.301
      810        1.205        4.414            1      324.425        4.584      216.310
      811        0.515        4.119            1      322.548        2.951      190.409
      812        0.590        4.105            1      322.625        6.856      190.093
      813        0.599        4.177            1      324.578        3.726      206.548
      814        0.835        4.097            1      321.934        5.255      188.618
      815        0.776        4.198            1      323.719        8.878      200.860
      816        0.778        4.092            1      316.431        9.938      206.534
      817        0.751        4.174            1      319.719       10.358      211.855
      818        0.798        4.148            1      320.157        6.160      206.729
      819        0.762        4.178            1      319.988        5.566      202.876
      820        0.776        4.093            1      317.106        7.489      201.665
      821        0.822        4.072            1      319.808        9.674      203.382
      822        0.739        4.162            1      319.664       10.299      198.467
      823        0.881        4.041            1      315.418        2.855      208.955
      824        0.869        4.044            1      316.555        3.193      209.322
      825        0.913        4.093            1      319.444        2.555      210.553
      826        0.843        4.118            1      318.097        9.208      208.078
      827        0.821        4.114            1      318.155        6.457      209.345
      828        0.762        4.102            1      314.439       10.509      202.731
      829        0.677        4.170            1      320.252       12.523      205.734
      830        0.911        4.139            1      316.796        8.840      195.645
      831        0.911        4.106            1      319.678        4.981      211.477
      832        0.761        4.132            1      318.662       11.499      207.627
      833        0.912        4.095            1      318.798        4.576      209.369
      834        0.930        4.150            1      320.745        3.002      212.625
      835        0.802        4.038            1      313.843        9.789      202.301
      836        0.784        4.085            1      318.075       11.022      204.995
      837        0.813        4.136            1      319.403        7.137      203.426
      838        0.844        4.062            1      314.691        4.187      204.122
      839        0.754        4.156            1      320.975        4.500      201.292
      840        0.686        4.108            1      315.251        2.715      201.325
      841        0.786        4.196            1      321.751       10.488      206.171
      842        0.716        4.088            1      315.296       12.500      202.145
      843        0.878        4.101            1      319.275        8.534      205.050
      844        0.831        4.225            1      322.863        8.073      210.055
      845        0.864        4.099            1      315.558        4.234      206.309
      846        0.932        4.246            1      324.240        4.647      211.158
      847        0.800        4.132            1      319.760        2.534      206.295
      848        0.737        4.144            1      316.770        9.185      203.897
      849        0.674        4.115            1      317.934        5.165      199.579
      850        0.696        4.076            1      315.942       14.366      204.411
      851        0.904        4.062            1      316.691        8.080      209.571
      852        0.878        4.193            1      319.486        8.442      206.822
      853        0.754        4.187            1      321.041       10.303      205.662
      854        0.835        4.183            1      322.870       11.677      212.976
      855        0.776        4.177            1      321.482        7.277      208.947
      856        0.838        4.097            1      318.889        4.087      211.508
      857        0.818        4.138            1      319.039        3.739      210.564
      858        0.918        4.089            1      317.983        6.293      204.524
      859        0.872        4.036            1      315.065        7.132      208.008
      860        0.646        4.122            1      313.342        4.537      202.322
      861        0.936        4.225            1      321.922        4.668      210.045
      862        0.867        4.081            1      316.121        6.866      205.250
      863        0.804        4.071            1      317.201        8.844      204.808
      864        0.753        4.095            1      316.509        5.651      207.153
      865        0.930        4.196            1      319.099        8.843      212.611
      866        0.755        4.121            1      318.432        9.299      208.737
      867        0.816        4.091            1      318.535        5.517      204.766
      868        0.663        4.178            1      315.914        6.007      197.490
      869        0.939        4.108            1      319.270        8.030      208.582
      870        0.710        4.113            1      317.418        9.288      202.192
      871        0.894        4.128            1      319.847        5.656      209.723
      872        0.776        4.156            1      319.791       10.389      209.517
      873        0.798        4.124            1      317.416        6.837      211.729
      874        0.720        4.120            1      318.238        5.540      201.715
      875        0.754        4.130            1      318.093        7.599      205.483
      876        0.729        4.178            1      318.565        8.278      207.182
      877        0.613        4.076            1      312.557        2.591      196.381
      878        0.658        4.154            1      316.906        8.200      201.628
      879        0.661        4.176            1      316.959        4.612      204.152
      880        0.808        4.174            1      321.758        4.486      208.786
      881        0.732        4.223            1      318.727        5.488      207.333
      882        0.761        4.155            1      320.411        5.067      209.456
      883        0.760        4.096            1      316.406        3.141      203.263
      884        0.902        4.109            1      317.866        9.515      209.165
      885        0.844        4.032            1      318.141        6.687      207.336
      886        0.705        4.207            1      318.516        5.423      194.874
      887        0.832        4.120            1      318.288        9.462      210.569
      888        1.010        4.105            1      320.080        5.715      210.730
      889        0.750        4.059            1      314.444        5.579      201.851
      890        0.800        4.184            1      320.157        6.684      209.335
      891        0.771        4.115            1      316.769        3.436      207.972
      892        0.712        4.123            1      315.352        3.233      202.681
      893        0.633        4.115            1      315.970        7.312      202.802
      894        0.766        4.134            1      315.176        5.298      204.628
      895        0.685        4.144            1      318.748        7.243      200.306
      896        0.747        4.145            1      321.045        2.228      199.336
      897        0.722        4.189            1      318.037        7.159      208.404
      898        0.852        4.140            1      319.798        7.674      209.305
      899        0.645        4.102            1      316.843        2.914      199.600
      900        0.830        4.119            1      318.694        5.164      204.646
      901        0.764        4.086            1      317.771        4.382      201.298
      902        0.767        4.068            1      315.740        7.406      195.939
      903        0.884        4.220            1      321.831        8.917      214.967
      904        0.763        4.094            1      316.901        7.129      204.004
      905        0.771        4.081            1      317.312        5.198      205.880
      906        0.796        4.194            1      323.590        3.148      205.324
      907        0.700        4.157            1      318.827        3.914      208.292
      908        0.754        4.206            1      320.071        6.808      212.996
      909        0.909        4.113            1      317.167        4.878      208.151
      910        0.755        4.066            1      319.017        4.482      202.339
      911        0.783        4.089            1      316.875        6.786      205.810
      912        0.717        4.131            1      317.877        5.269      202.611
      913        0.762        4.091            1      315.296        5.913      201.073
      914        0.698        4.062            1      315.208        6.146      198.298
      915        0.646        4.048            1      314.232        1.436      194.676
      916        0.768        4.097            1      317.674       15.420      203.011
      917        0.724        4.075            1      314.231        4.814      205.395
      918        0.903        4.087            1      318.485        4.548      207.244
      919        0.718        4.190            1      320.951        6.183      205.986
      920        0.714        4.162            1      318.397        5.995      203.882
      921        0.856        4.160            1      319.802        8.203      205.036
      922        0.761        4.074            1      317.086        7.370      202.594
      923        0.696        4.141            1      317.213       10.365      205.562
      924        0.763        4.174            1      321.833        8.216      206.212
      925        0.706        4.121            1      315.389       14.403      199.549
      926        0.778        4.146            1      317.620       19.580      205.454
      927        0.678        4.116            1      316.079        8.412      201.613
      928        0.744        4.078            1      316.889        7.150      201.535
      929        0.697        4.093            1      316.934        4.105      206.168
      930        0.622        4.114            1      317.015        5.508      200.457
      931        0.729        4.065            1      315.151        5.719      200.330
      932        0.672        4.199            1      317.868        0.583      207.999
      933        0.672        4.109            1      314.757        1.500      201.546
      934        0.626        4.187            1      318.286        2.499      204.432
      935        0.657        4.117            1      317.133        9.973      204.953
      936        0.689        4.054            1      313.037        8.097      198.887
      937        0.532        4.105            1      313.735        7.721      197.292
      938        0.770        4.103            1      318.241       10.166      204.670
      939        0.696        4.145            1      318.994        8.113      208.226
      940        0.576        4.067            1      313.420        3.855      199.686
      941        0.650        4.169            1      315.798        8.912      206.619
      942        0.713        4.119            1      314.541        6.166      203.829
      943        0.792        4.062            1      316.192        6.044      205.545
      944        0.686        4.095            1      315.202        7.574      202.530
      945        0.777        4.131            1      319.016        7.947      209.263
      946        0.718        4.155            1      317.374        6.935      206.195
      947        0.652        4.136            1      319.473        5.822      199.963
      948        0.733        4.101            1      315.649        9.975      199.785
      949        0.656        4.092            1      315.136        6.107      197.325
      950        0.656        4.124            1      318.102        9.834      201.835
      951        0.731        4.122            1      318.554       10.421      202.161
      952        0.743        4.136            1      317.597       13.322      198.520
      953        0.842        4.119            1      320.096        5.028      208.421
      954        0.884        4.122            1      320.554        6.177      209.627
      955        0.687        4.153            1      314.934        5.953      200.601
      956        0.632        4.124            1      314.018        5.207      200.163
      957        0.764        4.085            1      318.561        8.780      204.922
      958        0.773        4.108            1      317.344       10.778      207.168
      959        0.779        4.125            1      317.568        7.356      201.806
      960        0.757        4.097            1      318.521        4.665      203.525
      961        0.646        4.119            1      315.552       10.674      197.572
      962        0.691        4.159            1      318.570        6.930      200.551
      963        0.652        4.142            1      318.217        9.694      200.795
      964        0.709        4.196            1      320.195       11.632      204.696
      965        0.705        4.188            1      318.354        8.009      206.621
      966        0.699        4.159            1      316.630        8.549      205.679
      967        0.673        4.103            1      317.268        7.123      196.928
      968        0.715        4.084            1      318.546        8.998      200.171
      969        0.668        4.130            1      317.460       13.457      204.210
      970        0.717        4.111            1      318.158        6.521      201.075
      971        0.808        4.087            1      317.254        6.463      207.022
      972        0.681        4.134            1      318.740        5.991      203.013
      973        0.762        4.137            1      320.538        5.720      202.825
      974        0.665        4.087            1      314.529        0.158      194.093
      975        0.682        4.130            1      316.944       11.086      199.839
      976        0.818        4.055            1      317.840        5.620      202.954
      977        0.709        4.092            1      317.416        3.262      201.007
      978        0.717        4.153            1      320.973        5.209      203.205
      979        0.631        4.101            1      314.676        6.751      196.007
      980        0.759        4.139            1      317.000        5.728      201.465
      981        0.637        4.179            1      318.989        6.356      207.494
      982        0.707        4.107            1      317.907        8.127      198.650
      983        0.618        4.159            1      317.331        3.510      198.561
      984        0.705        4.131            1      317.670        4.661      206.472
      985        0.731        4.094            1      316.264        6.699      200.001
      986        0.677        4.176            1      318.180        6.234      208.752
      987        0.606        4.095            1      314.308        1.170      200.845
      988        0.714        4.079            1      317.232        5.222      203.379
      989        0.698        4.139            1      318.183        7.594      199.890
      990        0.655        4.133            1      316.637        5.897      204.672
      991        0.821        4.109            1      315.850        6.327      207.380
      992        0.848        4.039            1      316.002       12.555      205.620
      993        0.748        4.150            1      320.519        3.063      204.519
      994        0.803        4.101            1      316.733        8.178      207.686
      995        0.783        4.108            1      318.318       11.310      206.715
      996        0.826        4.091            1      319.492        8.471      205.085
      997        0.803        4.173            1      319.015        8.950      207.024
      998        0.931        4.016            1      315.239        4.931      208.107
      999        0.804        4.085            1      317.114        8.604      203.136
     1000        0.687        4.124            1      316.844        5.230      207.550
